Temp_Media_C,Temp_Maxima_C,Temp_Minima_C,Humedad_Media_Pct,Precip_Total_mm,Presion_Media_hPa,Irrad_Solar_MJm2,Fecha,Viento_Maximo_kmh
11.2,16.7,6.2,60.0,0.0,1005.1,9.92,2001-01-25,
7.9,14.6,4.3,69.0,0.0,1006.1,10.52,2001-01-26,
9.2,16.3,6.7,75.0,0.0,1002.7,8.62,2001-01-27,
8.1,15.1,5.7,81.0,0.4,990.1,7.22,2001-01-28,
8.2,20.0,4.8,61.0,0.0,1000.2,9.42,2001-01-29,
8.6,15.6,4.9,31.0,0.0,1009.0,12.72,2001-01-30,
9.0,,4.9,68.0,0.0,1008.7,12.12,2001-01-31,
9.2,17.8,6.0,72.0,0.0,1013.1,11.72,2001-02-01,
7.8,15.9,4.2,62.0,0.0,1016.8,12.32,2001-02-02,
10.4,17.9,5.6,62.0,0.0,1014.2,12.72,2001-02-03,
11.9,19.3,8.4,64.0,0.0,1009.1,12.02,2001-02-04,
11.8,18.5,7.6,58.0,0.0,1010.1,12.42,2001-02-05,
13.2,20.8,9.7,73.0,0.0,1009.4,10.72,2001-02-06,
11.7,19.4,8.7,91.0,0.0,1005.1,8.52,2001-02-07,
11.6,18.3,8.0,58.0,0.0,1002.2,11.72,2001-02-08,
9.0,17.0,4.2,52.0,0.0,1014.3,14.12,2001-02-09,
10.6,19.4,4.2,63.0,0.0,1024.0,12.82,2001-02-10,
14.0,24.2,9.2,71.0,0.0,1030.2,13.12,2001-02-11,
14.5,22.5,9.4,73.0,0.0,1026.3,13.32,2001-02-12,
10.0,14.2,7.9,92.0,3.2,1016.5,5.22,2001-02-13,
7.8,16.8,5.2,95.0,10.4,1013.0,6.52,2001-02-14,
10.1,16.7,7.4,71.0,0.2,1018.4,7.72,2001-02-15,
10.1,17.5,6.9,66.0,0.0,1022.6,13.72,2001-02-16,
9.3,16.5,5.7,75.0,0.0,1020.9,12.92,2001-02-17,
8.4,17.0,4.7,78.0,0.0,1020.6,9.62,2001-02-18,
10.0,17.9,5.8,57.0,0.0,1023.7,15.52,2001-02-19,
9.8,20.7,5.2,59.0,0.0,1020.4,16.12,2001-02-20,
10.6,20.2,4.8,54.0,0.0,1019.3,15.22,2001-02-21,
13.9,24.1,8.5,41.0,0.0,1012.5,16.32,2001-02-22,
11.0,17.5,9.0,73.0,0.0,1003.5,8.92,2001-02-23,
7.0,9.1,4.5,95.0,5.2,998.8,1.32,2001-02-24,
4.9,10.7,0.1,90.0,2.0,1002.6,6.42,2001-02-25,
5.1,15.0,0.2,46.0,0.0,1005.1,17.62,2001-02-26,
6.1,12.8,2.9,62.0,0.0,992.4,12.32,2001-02-27,
5.5,12.0,1.5,49.0,0.0,992.7,15.22,2001-02-28,
6.6,15.7,2.4,62.0,0.2,998.5,12.32,2001-03-01,
10.8,16.0,6.5,86.0,4.0,988.3,4.62,2001-03-02,
15.0,,,63.0,0.0,989.8,14.72,2001-03-03,
13.8,16.7,12.0,67.0,0.0,996.8,5.22,2001-03-04,
14.5,21.8,10.6,79.0,2.6,1006.7,10.52,2001-03-05,
16.7,25.1,12.4,65.0,0.0,1010.7,11.72,2001-03-06,
16.2,26.2,11.5,74.0,2.8,1007.1,10.82,2001-03-07,
13.3,20.1,9.6,70.0,4.6,1002.1,16.52,2001-03-08,
14.4,23.7,8.8,69.0,0.0,1006.5,16.52,2001-03-09,
14.9,24.8,10.6,76.0,0.0,1009.4,11.52,2001-03-10,
16.0,24.0,10.6,73.0,0.0,1012.5,17.32,2001-03-11,
15.5,23.7,8.4,77.0,1.4,1006.7,18.32,2001-03-12,
11.1,19.6,5.6,61.0,0.0,1011.5,20.32,2001-03-13,
12.4,22.4,7.9,61.0,0.0,1012.8,19.92,2001-03-14,
13.1,22.6,7.8,58.0,0.0,1010.5,19.32,2001-03-15,
11.3,16.7,8.0,85.0,0.0,1002.7,6.62,2001-03-16,
13.0,21.1,8.4,60.0,0.0,1000.6,19.62,2001-03-17,
14.3,23.4,9.9,48.0,0.0,1003.8,18.52,2001-03-18,
15.0,23.5,8.9,63.0,0.0,1009.9,18.92,2001-03-19,
18.1,27.8,13.4,56.0,0.0,1009.0,17.02,2001-03-20,
18.1,26.9,,56.0,0.0,1009.0,17.02,2001-03-21,
20.3,28.7,15.9,51.0,0.0,1007.0,16.82,2001-03-22,
22.3,32.0,13.4,36.0,0.0,1005.4,19.92,2001-03-23,
20.0,26.2,15.3,39.0,0.0,999.3,14.22,2001-03-24,
15.5,22.9,8.9,47.0,0.0,999.4,19.62,2001-03-25,
13.6,23.9,8.3,67.0,0.0,1001.2,19.92,2001-03-26,
14.4,23.9,10.3,65.0,0.0,1004.9,19.62,2001-03-27,
13.9,23.5,9.6,69.0,0.6,1005.7,14.72,2001-03-28,
11.7,19.9,6.3,63.0,0.0,1002.5,11.32,2001-03-29,
11.4,22.4,5.8,57.0,0.0,1007.4,23.32,2001-03-30,
14.4,23.8,8.6,60.0,0.0,1014.7,22.52,2001-03-31,
16.2,25.1,10.6,38.0,0.0,1016.3,22.22,2001-04-01,
14.6,24.2,8.9,54.0,0.0,1015.6,21.72,2001-04-02,
13.9,23.0,8.7,70.0,0.0,1014.4,16.92,2001-04-03,
15.0,23.9,9.5,74.0,0.0,1011.6,21.92,2001-04-04,
12.1,14.8,9.6,89.0,0.0,1015.1,5.12,2001-04-05,
16.6,26.3,10.0,72.0,0.0,1012.5,21.62,2001-04-06,
15.5,25.5,9.9,51.0,0.0,1006.5,23.12,2001-04-07,
13.5,27.0,8.0,60.0,0.0,1011.5,21.22,2001-04-08,
14.1,24.6,8.3,55.0,0.0,1017.2,20.72,2001-04-09,
14.3,23.6,9.2,71.0,0.0,1013.6,22.02,2001-04-10,
13.7,23.1,7.9,56.0,0.0,1011.2,24.22,2001-04-11,
14.2,24.7,8.7,51.0,0.0,1013.8,24.22,2001-04-12,
12.7,22.0,8.4,67.0,0.0,1012.2,17.22,2001-04-13,
13.4,22.9,8.1,61.0,0.0,1012.5,24.12,2001-04-14,
13.6,21.4,8.7,67.0,0.0,1013.2,23.12,2001-04-15,
14.1,24.7,8.9,78.0,0.0,1009.1,18.42,2001-04-16,
12.9,21.1,8.0,70.0,0.0,1008.6,19.72,2001-04-17,
10.8,15.0,8.4,75.0,0.0,1003.3,5.42,2001-04-18,
12.4,23.1,7.1,64.0,0.0,998.3,24.72,2001-04-19,
7.8,17.6,2.5,75.0,23.8,998.4,15.22,2001-04-20,
7.8,17.0,1.9,57.0,0.8,998.3,25.72,2001-04-21,
10.5,19.8,3.9,53.0,0.0,996.6,24.92,2001-04-22,
16.5,27.2,10.8,56.0,0.0,996.1,26.22,2001-04-23,
19.0,29.8,12.1,55.0,0.0,1001.8,25.12,2001-04-24,
16.9,25.8,10.8,63.0,0.0,1007.2,27.42,2001-04-25,
14.5,22.2,9.7,69.0,0.0,1012.0,27.82,2001-04-26,
15.0,22.8,,64.0,0.0,1007.9,,2001-04-27,
16.1,24.6,10.7,63.0,0.0,1007.5,26.82,2001-04-28,
13.8,20.7,10.3,81.0,0.0,1001.0,14.22,2001-04-29,
10.7,14.6,5.7,91.0,10.2,995.4,4.42,2001-04-30,
9.9,19.3,5.0,79.0,5.8,1004.1,17.72,2001-05-01,
11.6,20.5,7.5,87.0,0.4,1002.3,12.72,2001-05-02,
10.6,17.8,7.4,86.0,4.8,998.2,10.22,2001-05-03,
11.8,20.8,8.3,78.0,3.6,996.0,16.82,2001-05-04,
11.7,22.5,7.2,78.0,6.0,998.0,20.42,2001-05-05,
12.8,21.7,6.2,66.0,0.0,1001.9,24.72,2001-05-06,
14.0,23.7,8.3,70.0,0.0,1006.2,24.72,2001-05-07,
14.9,23.8,10.2,74.0,0.0,1009.1,22.82,2001-05-08,
16.5,26.1,11.6,57.0,0.2,1005.6,21.52,2001-05-09,
14.6,21.3,10.9,77.0,1.6,1001.7,7.12,2001-05-10,
17.9,26.7,14.5,65.0,1.4,1005.7,12.92,2001-05-11,
19.8,28.6,14.8,58.0,0.0,1005.8,27.82,2001-05-12,
18.4,25.6,13.0,65.0,0.0,1003.9,26.92,2001-05-13,
17.5,26.2,12.3,73.0,0.0,1000.7,18.92,2001-05-14,
19.8,28.2,13.9,48.0,0.0,1001.7,27.12,2001-05-15,
21.1,31.8,14.7,59.0,0.0,1003.7,29.22,2001-05-16,
17.8,26.9,13.4,75.0,2.6,1005.4,14.22,2001-05-17,
,,,,5.0,,,2001-05-18,
,,,,0.0,,,2001-05-19,
19.5,28.9,15.1,49.0,0.0,1006.8,18.22,2001-05-20,
19.3,28.5,14.0,63.0,0.0,1005.8,27.12,2001-05-21,
18.6,27.4,14.0,78.0,0.0,1005.5,22.42,2001-05-22,
20.0,30.5,14.6,75.0,0.0,1009.5,22.02,2001-05-23,
19.5,28.7,15.3,77.0,0.2,1011.1,22.42,2001-05-24,
21.7,30.0,15.1,67.0,0.0,1008.6,28.02,2001-05-25,
24.1,32.5,19.2,49.0,0.0,1010.6,28.02,2001-05-26,
25.5,33.8,19.0,44.0,0.0,1014.8,28.62,2001-05-27,
26.2,34.5,20.9,40.0,0.0,1015.3,28.52,2001-05-28,
28.0,37.6,23.3,31.0,0.0,1012.4,28.92,2001-05-29,
27.7,37.1,22.7,33.0,0.0,1008.0,29.72,2001-05-30,
27.8,37.4,18.9,39.0,0.0,1006.8,28.02,2001-05-31,
,,,75.0,0.0,963.0,19.92,2001-06-01,
,,,77.0,0.0,961.4,25.02,2001-06-02,
,,,,0.0,,,2001-06-03,
,,,,0.0,,,2001-06-04,
,,,,0.0,,,2001-06-05,
,,,82.0,0.0,963.6,16.72,2001-06-06,
,,,75.0,0.0,962.4,26.92,2001-06-07,
,,,77.0,0.0,958.1,28.72,2001-06-08,
,,,81.0,0.0,955.0,21.62,2001-06-09,
,,,90.0,3.4,956.9,10.32,2001-06-10,
,,,65.0,0.0,964.9,29.22,2001-06-11,
,,,72.0,0.0,962.7,27.42,2001-06-12,
,,,80.0,0.0,961.3,20.92,2001-06-13,
,,,79.0,0.0,960.3,29.52,2001-06-14,
,,,54.0,0.0,958.1,24.42,2001-06-15,
,,,56.0,0.0,958.5,31.32,2001-06-16,
,,,82.0,0.2,964.1,16.22,2001-06-17,
,,,66.0,0.0,966.4,25.52,2001-06-18,
,,,63.0,0.0,964.6,30.82,2001-06-19,
,,,50.0,0.0,962.9,30.42,2001-06-20,
,,,43.0,0.0,961.0,30.42,2001-06-21,
,,,44.0,0.0,960.5,30.22,2001-06-22,
,,,31.0,0.0,961.0,28.92,2001-06-23,
,,,42.0,0.0,964.1,28.72,2001-06-24,
28.6,36.0,22.7,40.0,0.0,1009.5,27.82,2001-06-25,
,,,65.0,0.0,965.1,29.42,2001-06-26,
22.2,30.9,18.5,81.0,0.0,1013.5,17.82,2001-06-27,
22.7,31.0,17.3,71.0,0.0,1018.0,28.62,2001-06-28,
23.9,32.7,17.0,60.0,0.0,1019.6,30.22,2001-06-29,
27.8,35.7,22.3,38.0,0.0,1021.2,29.42,2001-06-30,
26.6,34.1,20.5,51.0,0.0,1021.7,28.62,2001-07-01,
25.7,34.3,20.4,67.0,0.0,1019.5,27.62,2001-07-02,
25.3,33.8,20.1,66.0,0.0,1015.0,25.62,2001-07-03,
23.9,30.4,19.9,80.0,0.0,1008.4,17.52,2001-07-04,
24.4,34.2,19.7,82.0,0.0,1006.2,18.62,2001-07-05,
23.8,32.3,18.5,62.0,0.0,1008.4,22.02,2001-07-06,
22.7,32.7,16.4,48.0,0.0,1016.0,29.62,2001-07-07,
23.2,32.5,16.7,76.0,0.0,1016.5,24.62,2001-07-08,
23.1,33.3,18.0,81.0,0.0,1014.2,18.52,2001-07-09,
24.5,34.6,18.8,66.0,0.0,1015.2,28.02,2001-07-10,
22.9,29.8,18.8,83.0,0.0,1019.4,17.22,2001-07-11,
22.8,31.1,19.0,86.0,0.0,1018.2,10.62,2001-07-12,
24.3,32.8,19.4,77.0,0.0,1014.3,22.52,2001-07-13,
23.9,31.9,19.0,82.0,0.4,1009.7,16.02,2001-07-14,
18.2,24.2,15.5,92.0,39.2,1013.0,10.92,2001-07-15,
17.4,22.2,14.5,87.0,4.0,1014.4,10.32,2001-07-16,
22.5,29.7,16.4,75.0,0.0,1011.1,28.02,2001-07-17,
21.4,29.3,15.8,78.0,0.0,1009.2,24.22,2001-07-18,
15.6,22.1,11.6,82.0,37.6,1009.2,7.02,2001-07-19,
18.7,28.1,12.9,67.0,0.0,1017.5,26.52,2001-07-20,
21.5,29.2,14.2,71.0,0.0,1018.5,29.02,2001-07-21,
24.0,31.8,19.7,51.0,0.0,1016.0,27.82,2001-07-22,
24.4,32.0,18.7,57.0,0.0,1013.7,26.12,2001-07-23,
24.3,,,65.0,0.0,,15.52,2001-07-24,
27.7,35.3,21.8,56.0,0.0,1010.4,26.22,2001-07-25,
28.3,35.8,23.4,48.0,0.0,1011.7,24.02,2001-07-26,
27.0,35.0,22.0,58.0,0.0,1011.5,25.22,2001-07-27,
27.0,34.4,21.6,65.0,0.0,1013.5,26.02,2001-07-28,
27.8,36.5,22.2,64.0,0.0,1015.7,26.22,2001-07-29,
29.6,37.2,24.1,52.0,0.0,1017.3,24.12,2001-07-30,
31.4,38.9,25.0,44.0,0.0,1017.5,23.82,2001-07-31,
31.3,37.6,25.1,43.0,0.0,1014.2,23.12,2001-08-01,
29.6,38.5,22.7,55.0,0.0,1009.6,21.12,2001-08-02,
25.4,33.0,20.9,81.0,0.0,1011.2,16.72,2001-08-03,
24.3,30.4,21.0,83.0,0.0,1015.8,12.52,2001-08-04,
23.8,29.4,21.4,82.0,0.0,1018.5,13.92,2001-08-05,
23.9,31.3,18.9,87.0,0.0,1021.0,17.02,2001-08-06,
24.8,33.2,19.4,80.0,0.0,1019.2,23.92,2001-08-07,
23.7,29.7,20.0,84.0,0.0,1016.9,11.92,2001-08-08,
24.5,32.4,19.8,67.0,0.0,1017.7,24.92,2001-08-09,
22.9,29.5,19.3,74.0,0.0,1023.6,20.82,2001-08-10,
22.8,30.3,19.1,81.0,0.0,1025.1,18.52,2001-08-11,
23.7,31.6,20.0,80.0,0.0,1022.5,19.72,2001-08-12,
24.8,33.8,20.4,74.0,0.0,1018.8,24.62,2001-08-13,
25.3,35.2,19.9,73.0,0.0,1018.1,23.12,2001-08-14,
24.4,32.9,20.2,82.0,0.0,1020.1,16.62,2001-08-15,
24.3,31.4,20.4,73.0,0.0,1018.4,19.62,2001-08-16,
24.9,33.9,19.8,61.0,0.0,1017.3,24.02,2001-08-17,
23.8,32.3,19.3,81.0,0.0,1014.7,18.92,2001-08-18,
23.5,31.6,19.4,86.0,0.0,1014.7,13.32,2001-08-19,
24.6,33.0,19.2,77.0,0.0,1017.4,21.62,2001-08-20,
24.4,32.9,19.1,80.0,0.0,1018.7,23.92,2001-08-21,
26.0,34.7,21.1,80.0,0.0,1020.5,23.22,2001-08-22,
26.7,35.0,21.3,66.0,0.0,1019.9,22.62,2001-08-23,
27.4,35.3,22.3,56.0,0.0,1018.6,22.82,2001-08-24,
27.1,36.2,22.5,55.0,0.0,1018.8,23.12,2001-08-25,
26.7,35.3,21.3,60.0,0.0,1019.4,22.92,2001-08-26,
27.9,37.9,21.3,47.0,0.0,1011.8,22.72,2001-08-27,
29.5,38.0,24.9,39.0,0.0,1002.6,23.22,2001-08-28,
27.0,35.7,22.5,72.0,0.0,1000.1,20.82,2001-08-29,
22.4,31.4,17.7,84.0,14.8,1003.3,11.52,2001-08-30,
20.2,25.7,18.0,90.0,0.8,1004.4,6.82,2001-08-31,
19.5,28.0,14.7,70.0,0.2,1005.6,15.22,2001-09-01,
21.2,29.2,16.7,76.0,0.0,1005.8,20.52,2001-09-02,
22.0,28.3,19.2,85.0,0.0,1004.9,9.92,2001-09-03,
21.6,30.1,18.0,79.0,0.0,1005.9,12.22,2001-09-04,
21.3,29.5,17.4,73.0,0.0,1006.9,18.12,2001-09-05,
21.2,27.8,16.6,83.0,0.0,1005.0,15.72,2001-09-06,
22.0,32.0,17.0,67.0,0.0,1006.2,19.72,2001-09-07,
23.3,33.4,17.8,61.0,0.0,1006.7,21.82,2001-09-08,
21.7,30.8,17.8,79.0,0.0,1003.6,14.92,2001-09-09,
18.6,25.7,15.1,82.0,0.6,1004.7,10.72,2001-09-10,
18.1,26.7,14.8,78.0,0.0,1006.8,10.32,2001-09-11,
19.7,29.0,14.0,77.0,0.0,1008.2,16.42,2001-09-12,
21.6,30.7,16.8,86.0,0.0,1005.1,19.22,2001-09-13,
20.2,27.6,17.2,86.0,0.0,1001.1,7.72,2001-09-14,
19.9,29.8,14.4,70.0,0.0,1005.5,20.82,2001-09-15,
19.4,25.6,15.6,86.0,0.0,1005.8,9.02,2001-09-16,
16.7,26.6,9.2,84.0,19.2,1001.8,14.62,2001-09-17,
14.8,23.2,8.9,82.0,0.0,1003.3,19.62,2001-09-18,
17.0,24.0,13.1,88.0,0.0,1004.6,9.52,2001-09-19,
18.8,26.9,15.6,83.0,0.0,1006.0,8.52,2001-09-20,
20.3,29.1,16.0,82.0,0.0,1003.8,18.32,2001-09-21,
19.7,28.0,16.9,94.0,15.0,997.3,6.22,2001-09-22,
19.4,28.0,15.8,78.0,0.0,992.0,17.62,2001-09-23,
17.7,24.2,15.1,80.0,0.0,1000.0,13.22,2001-09-24,
17.9,26.9,13.9,80.0,0.0,1007.3,15.92,2001-09-25,
17.2,24.3,13.6,88.0,0.0,1008.5,10.92,2001-09-26,
18.7,26.0,15.5,84.0,0.0,1003.8,9.62,2001-09-27,
17.6,24.9,14.4,93.0,8.4,1001.2,4.12,2001-09-28,
18.5,27.7,15.9,90.0,3.8,999.0,7.72,2001-09-29,
18.0,24.3,14.2,95.0,0.0,1002.9,5.92,2001-09-30,
20.5,28.7,17.3,89.0,0.0,1004.4,16.22,2001-10-01,
20.9,29.5,17.5,87.0,0.0,1004.4,15.62,2001-10-02,
21.4,29.1,17.6,85.0,0.0,1001.3,15.52,2001-10-03,
,26.8,16.1,,2.4,,13.92,2001-10-04,
20.0,24.1,16.5,89.0,0.0,998.8,5.32,2001-10-05,
21.4,28.5,17.6,77.0,0.0,998.2,12.92,2001-10-06,
20.0,26.5,17.0,60.0,0.0,999.1,15.52,2001-10-07,
19.3,26.2,15.0,57.0,0.0,999.9,14.32,2001-10-08,
17.1,26.5,13.9,88.0,4.0,1000.3,8.22,2001-10-09,
16.4,20.9,12.8,83.0,1.8,1008.9,7.52,2001-10-10,
18.6,24.1,15.7,74.0,0.0,1013.9,10.32,2001-10-11,
19.8,25.5,16.3,73.0,0.0,1011.4,13.62,2001-10-12,
19.1,25.1,16.7,75.0,1.6,1008.9,6.22,2001-10-13,
19.8,27.5,16.9,73.0,0.0,1005.9,11.92,2001-10-14,
19.1,26.5,14.5,70.0,0.0,1004.5,10.42,2001-10-15,
19.8,29.0,15.3,70.0,0.0,1009.3,14.02,2001-10-16,
18.2,23.6,14.9,85.0,0.0,1005.2,6.92,2001-10-17,
18.5,25.7,14.6,81.0,19.4,999.9,14.32,2001-10-18,
18.5,25.7,15.4,91.0,0.0,996.8,6.02,2001-10-19,
17.7,21.4,15.2,79.0,1.2,992.5,5.92,2001-10-20,
16.6,22.0,13.0,62.0,0.0,998.4,10.42,2001-10-21,
18.1,26.0,14.8,60.0,0.0,1002.2,13.62,2001-10-22,
18.2,26.0,13.6,68.0,0.0,1006.0,13.42,2001-10-23,
17.1,23.9,13.7,68.0,0.0,1013.4,13.12,2001-10-24,
16.8,24.4,12.6,75.0,0.0,1012.1,12.82,2001-10-25,
17.0,24.3,14.0,85.0,0.0,1007.1,9.92,2001-10-26,
17.3,23.6,15.1,90.0,0.0,1007.4,7.62,2001-10-27,
18.6,25.2,16.0,89.0,0.0,1011.4,8.92,2001-10-28,
20.1,25.8,16.0,77.0,0.0,1012.9,11.22,2001-10-29,
18.8,27.7,15.4,76.0,0.0,,7.12,2001-10-30,
17.5,22.2,15.7,91.0,0.0,1028.4,6.82,2001-10-31,
15.6,20.5,12.5,75.0,1.6,1027.2,10.22,2001-11-01,
14.5,18.2,12.3,59.0,0.2,1029.8,5.12,2001-11-02,
13.3,17.2,11.4,76.0,0.0,1029.7,11.72,2001-11-03,
14.5,20.3,11.0,73.0,0.0,1024.4,11.52,2001-11-04,
14.2,15.7,12.2,66.0,0.0,1021.6,2.52,2001-11-05,
11.9,17.4,8.8,70.0,0.0,1022.5,11.32,2001-11-06,
12.0,17.1,8.1,62.0,0.0,1022.8,11.22,2001-11-07,
12.3,16.8,9.0,67.0,0.0,1013.1,10.92,2001-11-08,
8.1,13.3,4.1,48.0,0.0,1007.5,8.72,2001-11-09,
7.6,12.2,3.2,41.0,0.0,1011.0,7.92,2001-11-10,
9.7,14.9,4.7,66.0,30.2,1005.2,1.62,2001-11-11,
9.2,14.1,5.0,54.0,0.0,1007.7,6.42,2001-11-12,
12.6,18.4,8.9,55.0,0.0,1008.7,9.82,2001-11-13,
9.0,11.4,5.1,69.0,0.6,1010.3,4.92,2001-11-14,
6.5,9.3,4.2,82.0,7.8,1013.8,1.02,2001-11-15,
9.8,12.3,7.2,95.0,11.0,1023.5,1.52,2001-11-16,
11.4,13.2,7.9,98.0,13.8,1023.8,0.82,2001-11-17,
10.1,12.1,7.7,86.0,0.0,1018.9,3.52,2001-11-18,
8.7,13.0,6.6,80.0,1.4,1017.2,8.62,2001-11-19,
9.0,14.7,5.4,81.0,0.0,1023.8,7.32,2001-11-20,
8.8,13.2,6.6,89.0,0.0,1029.2,7.62,2001-11-21,
8.8,14.0,2.7,61.0,0.0,1025.5,9.52,2001-11-22,
6.5,12.0,2.5,73.0,0.0,1020.8,10.12,2001-11-23,
8.4,13.1,5.6,65.0,0.0,1022.9,9.32,2001-11-24,
10.1,14.2,7.5,59.0,0.0,1018.8,9.22,2001-11-25,
8.0,11.9,5.9,75.0,0.0,1013.6,8.02,2001-11-26,
7.8,10.6,6.2,84.0,0.0,1015.0,1.82,2001-11-27,
,,,,0.0,972.7,9.82,2001-11-28,
,,,,0.0,975.5,4.82,2001-11-29,
11.1,14.3,8.2,74.0,0.0,1021.3,7.02,2001-11-30,
12.5,15.9,10.5,75.0,0.0,1020.6,8.62,2001-12-01,
11.2,13.3,9.6,89.0,0.0,1022.5,4.12,2001-12-02,
11.7,16.0,7.0,77.0,0.0,1024.7,8.42,2001-12-03,
9.2,14.0,6.5,83.0,0.0,1025.4,7.42,2001-12-04,
12.9,17.1,9.4,60.0,0.0,1027.4,8.82,2001-12-05,
13.9,16.8,11.3,61.0,0.0,1026.8,8.42,2001-12-06,
12.7,15.8,9.4,60.0,0.0,1024.5,8.42,2001-12-07,
10.1,14.7,8.2,86.0,0.2,1027.6,5.12,2001-12-08,
9.0,13.0,7.5,80.0,0.0,1029.6,8.52,2001-12-09,
7.8,10.6,6.4,71.0,0.0,1030.8,6.02,2001-12-10,
8.0,11.8,5.9,59.0,0.0,1027.6,8.62,2001-12-11,
7.5,11.5,4.8,56.0,0.0,1020.0,8.52,2001-12-12,
6.4,10.9,3.4,62.0,0.0,1014.8,9.12,2001-12-13,
2.0,8.3,-0.3,87.0,10.8,1015.9,0.92,2001-12-14,
1.9,3.6,0.1,92.0,17.4,1017.5,1.52,2001-12-15,
2.3,4.3,0.2,63.0,0.0,1020.5,8.82,2001-12-16,
4.9,7.5,2.4,83.0,0.0,1025.7,6.22,2001-12-17,
5.9,6.9,4.6,96.0,2.6,1027.7,1.22,2001-12-18,
7.4,11.5,5.1,78.0,0.2,1028.2,8.32,2001-12-19,
5.9,9.9,3.7,70.0,0.0,1022.3,8.62,2001-12-20,
3.6,8.3,0.5,74.0,0.0,1021.4,8.42,2001-12-21,
2.7,6.8,-0.9,65.0,0.0,1015.4,9.02,2001-12-22,
4.6,7.0,1.2,70.0,0.0,1011.3,3.12,2001-12-23,
1.8,6.1,-1.9,63.0,0.0,1017.2,8.92,2001-12-24,
1.9,6.8,-0.1,49.0,0.0,1015.6,9.32,2001-12-25,
4.2,10.4,-0.6,52.0,0.0,1012.8,7.52,2001-12-26,
5.6,8.9,3.0,63.0,0.0,1020.4,8.52,2001-12-27,
5.6,8.7,3.0,73.0,0.0,1013.7,8.72,2001-12-28,
8.3,13.6,4.3,52.0,0.0,997.1,8.62,2001-12-29,
9.9,13.1,8.1,65.0,0.0,993.4,1.82,2001-12-30,
7.5,12.8,5.4,80.0,0.0,1001.5,0.82,2001-12-31,
6.3,,,66.0,0.0,1013.2,1.52,2002-01-01,
7.4,9.0,5.9,90.0,6.0,1010.4,0.72,2002-01-02,
9.2,10.5,8.0,99.0,14.2,1003.1,2.52,2002-01-03,
6.6,8.9,5.4,100.0,12.0,1010.3,0.72,2002-01-04,
6.8,8.7,6.0,98.0,0.0,1015.5,1.52,2002-01-05,
7.0,10.7,4.4,90.0,0.0,1014.2,8.42,2002-01-06,
5.4,8.9,3.9,89.0,0.0,1006.9,9.22,2002-01-07,
7.6,9.7,5.9,94.0,2.2,1010.6,3.12,2002-01-08,
7.8,10.3,6.3,95.0,2.8,1016.3,4.82,2002-01-09,
8.2,11.3,6.9,96.0,1.4,1015.8,3.42,2002-01-10,
8.9,12.5,7.3,75.0,0.0,1015.5,9.12,2002-01-11,
10.2,14.8,7.4,56.0,0.0,1013.5,9.62,2002-01-12,
8.6,11.2,5.0,63.0,0.0,1009.6,3.22,2002-01-13,
9.3,13.1,6.4,76.0,0.0,1007.0,9.22,2002-01-14,
7.7,10.0,5.5,83.0,0.0,1003.0,7.32,2002-01-15,
7.4,12.4,4.2,79.0,0.0,1003.4,8.82,2002-01-16,
7.6,12.3,4.4,65.0,0.0,1005.1,9.72,2002-01-17,
7.8,12.4,5.8,73.0,0.0,1005.4,9.22,2002-01-18,
7.6,11.0,5.2,74.0,0.0,1007.9,8.12,2002-01-19,
8.9,14.5,5.5,71.0,0.0,1011.3,10.02,2002-01-20,
9.4,16.0,5.7,77.0,0.0,1005.9,10.92,2002-01-21,
9.7,14.9,7.2,74.0,0.0,1001.4,8.72,2002-01-22,
10.6,16.8,7.8,73.0,4.0,996.8,8.02,2002-01-23,
10.2,14.9,7.6,68.0,0.0,997.9,10.92,2002-01-24,
10.0,15.2,6.7,67.0,0.0,1007.0,10.52,2002-01-25,
13.2,18.6,8.7,58.0,0.0,1010.4,10.62,2002-01-26,
13.3,18.3,10.4,56.0,0.0,1009.9,9.92,2002-01-27,
12.9,16.7,11.3,53.0,0.0,1020.9,10.92,2002-01-28,
13.9,18.7,10.4,56.0,0.0,1030.5,10.92,2002-01-29,
9.7,13.4,6.6,77.0,0.0,1027.2,8.72,2002-01-30,
9.6,14.5,6.6,81.0,0.0,1025.1,9.02,2002-01-31,
10.3,16.3,6.1,65.0,0.0,1028.7,12.02,2002-02-01,
11.5,16.8,8.1,60.0,0.0,1029.4,12.82,2002-02-02,
9.6,13.5,6.9,92.0,0.0,1026.8,5.72,2002-02-03,
10.5,14.7,8.1,80.0,0.0,1025.7,8.72,2002-02-04,
11.4,18.2,8.1,73.0,1.4,1018.0,9.72,2002-02-05,
8.4,13.8,5.2,69.0,0.2,1010.6,13.52,2002-02-06,
8.4,16.6,4.3,57.0,0.0,1019.4,14.32,2002-02-07,
10.2,16.4,6.3,61.0,0.0,1027.5,13.72,2002-02-08,
12.0,17.8,8.9,60.0,0.0,1023.4,13.52,2002-02-09,
11.2,17.1,8.6,74.0,0.0,1023.2,13.02,2002-02-10,
12.2,18.1,8.2,76.0,0.0,1022.4,13.92,2002-02-11,
14.1,19.3,10.9,53.0,0.0,1024.3,13.32,2002-02-12,
13.3,18.7,10.0,66.0,0.0,1020.3,13.22,2002-02-13,
8.2,11.6,5.1,87.0,2.8,1012.7,5.12,2002-02-14,
6.8,12.1,3.7,82.0,0.4,1016.8,10.82,2002-02-15,
